Time, Temp(C), Humidity(%)  
15:46:47.709, 22.00, 38.00
15:46:50.933, 22.00, 38.00
15:46:54.157, 22.00, 38.00
15:46:57.383, 22.00, 38.00
15:47:00.609, 22.00, 38.00
15:47:03.835, 22.00, 38.00
15:47:07.064, 22.00, 38.00
15:47:10.291, 22.00, 38.00
15:47:13.517, 22.00, 38.00
15:47:16.742, 22.00, 38.00
15:47:20.012, 22.00, 38.00
15:47:23.239, 22.00, 38.00
15:47:26.460, 22.00, 38.00
15:47:29.684, 22.00, 38.00
15:47:32.910, 22.00, 38.00
15:47:36.138, 22.00, 38.00
15:47:39.365, 22.00, 38.00
15:47:42.595, 22.00, 38.00
15:47:45.819, 22.00, 38.00
15:47:49.090, 22.00, 38.00
15:47:52.315, 22.00, 38.00
15:47:55.504, 22.00, 38.00
15:47:58.733, 22.00, 38.00
15:48:02.001, 22.00, 38.00
15:48:05.224, 22.00, 38.00
15:48:08.446, 22.00, 38.00
15:48:11.666, 22.00, 38.00
15:48:14.908, 22.00, 38.00
15:48:18.134, 22.00, 38.00
15:48:21.352, 22.00, 38.00
15:48:24.579, 22.00, 38.00
15:48:27.803, 22.00, 38.00
15:48:31.074, 22.00, 38.00
15:48:34.299, 22.00, 38.00
15:48:37.524, 22.00, 38.00
15:48:40.742, 22.00, 38.00
15:48:43.971, 22.00, 38.00
15:48:47.195, 22.00, 38.00
15:48:50.422, 22.00, 38.00
15:48:53.650, 22.00, 38.00
15:48:56.900, 22.00, 38.00
15:49:00.122, 22.00, 38.00
15:49:03.345, 22.00, 38.00
15:49:06.572, 22.00, 38.00
15:49:09.799, 22.00, 38.00
15:49:13.065, 22.00, 38.00
15:49:16.291, 22.00, 38.00
15:49:19.514, 22.00, 38.00
15:49:22.733, 22.00, 38.00
15:49:25.957, 22.00, 38.00
15:49:29.180, 22.00, 38.00
15:49:32.409, 22.00, 38.00
15:49:35.633, 22.00, 38.00
15:49:38.863, 22.00, 38.00
15:49:42.093, 22.00, 38.00
15:49:45.364, 22.00, 38.00
15:49:48.588, 22.00, 38.00
15:49:51.810, 22.00, 38.00
15:49:55.038, 22.00, 38.00
15:49:58.262, 22.00, 38.00
15:50:01.476, 22.00, 38.00
15:50:04.700, 21.00, 37.00
15:50:07.929, 22.00, 38.00
15:50:11.194, 22.00, 38.00
15:50:14.412, 22.00, 38.00
15:50:17.633, 22.00, 38.00
15:50:20.852, 22.00, 38.00
15:50:24.124, 22.00, 38.00
15:50:27.350, 22.00, 38.00
15:50:30.576, 22.00, 38.00
15:50:33.805, 22.00, 38.00
15:50:37.028, 22.00, 38.00
15:50:40.256, 22.00, 38.00
15:50:43.478, 22.00, 38.00
15:50:46.700, 22.00, 38.00
15:50:49.923, 22.00, 38.00
15:50:53.151, 22.00, 38.00
15:50:56.381, 21.00, 37.00
15:50:59.613, 22.00, 38.00
15:51:02.841, 22.00, 38.00
15:51:06.071, 22.00, 38.00
15:51:09.298, 22.00, 38.00
15:51:12.573, 21.00, 37.00
15:51:15.760, 21.00, 37.00
15:51:19.032, 21.00, 37.00
15:51:22.254, 21.00, 37.00
15:51:25.485, 21.00, 37.00
15:51:28.712, 21.00, 37.00
15:51:31.941, 21.00, 37.00
15:51:35.166, 21.00, 37.00
15:51:38.389, 21.00, 37.00
15:51:41.619, 21.00, 37.00
15:51:44.852, 21.00, 37.00
15:51:48.083, 21.00, 37.00
15:51:51.312, 21.00, 37.00
15:51:54.543, 21.00, 37.00
15:51:57.761, 21.00, 37.00
15:52:00.982, 21.00, 37.00
15:52:04.250, 21.00, 38.00
15:52:07.438, 21.00, 37.00
15:52:10.668, 21.00, 37.00
15:52:13.939, 21.00, 37.00
15:52:17.166, 21.00, 37.00
15:52:20.387, 21.00, 37.00
15:52:23.613, 21.00, 37.00
15:52:26.838, 21.00, 37.00
15:52:30.062, 21.00, 37.00
15:52:33.319, 21.00, 37.00
15:52:36.547, 21.00, 37.00
15:52:39.765, 21.00, 37.00
15:52:42.990, 21.00, 37.00
15:52:46.215, 21.00, 37.00
15:52:49.436, 21.00, 37.00
15:52:52.658, 21.00, 38.00
15:52:55.928, 21.00, 37.00
15:52:59.153, 21.00, 37.00
15:53:02.380, 21.00, 37.00
15:53:05.602, 21.00, 37.00
15:53:08.829, 21.00, 37.00
15:53:12.049, 21.00, 38.00
15:53:15.270, 21.00, 37.00
15:53:18.535, 21.00, 38.00
15:53:21.751, 21.00, 37.00
15:53:24.985, 21.00, 38.00
15:53:28.209, 21.00, 37.00
15:53:31.433, 21.00, 38.00
15:53:34.653, 21.00, 37.00
15:53:37.883, 21.00, 38.00
15:53:41.110, 21.00, 38.00
15:53:44.334, 21.00, 38.00
15:53:47.566, 21.00, 37.00
15:53:50.792, 21.00, 38.00
15:53:54.066, 21.00, 38.00
15:53:57.293, 21.00, 38.00
15:54:00.511, 21.00, 38.00
15:54:03.733, 21.00, 38.00
15:54:06.961, 21.00, 38.00
15:54:10.186, 21.00, 38.00
15:54:13.411, 21.00, 38.00
15:54:16.638, 21.00, 38.00
15:54:19.905, 21.00, 38.00
15:54:23.092, 21.00, 38.00
15:54:26.361, 21.00, 38.00
15:54:29.584, 21.00, 38.00
15:54:32.813, 21.00, 38.00
15:54:36.040, 21.00, 38.00
15:54:39.264, 21.00, 38.00
15:54:42.484, 21.00, 38.00
15:54:45.707, 21.00, 38.00
15:54:48.940, 21.00, 38.00
15:54:52.173, 21.00, 38.00
15:54:55.404, 21.00, 38.00
15:54:58.630, 21.00, 38.00
15:55:01.858, 21.00, 38.00
15:55:05.125, 21.00, 38.00
15:55:08.350, 21.00, 38.00
15:55:11.584, 21.00, 38.00
15:55:14.811, 21.00, 38.00
15:55:18.032, 21.00, 38.00
15:55:21.257, 21.00, 38.00
15:55:24.472, 21.00, 38.00
15:55:27.697, 21.00, 38.00
15:55:30.966, 21.00, 38.00
15:55:34.186, 21.00, 38.00
15:55:37.412, 21.00, 38.00
15:55:40.636, 21.00, 38.00
15:55:43.868, 21.00, 38.00
15:55:47.089, 21.00, 38.00
15:55:50.318, 21.00, 38.00
15:55:53.545, 21.00, 38.00
15:55:56.770, 21.00, 38.00
15:55:59.997, 21.00, 38.00
15:56:03.228, 21.00, 38.00
15:56:06.450, 21.00, 38.00
15:56:09.720, 21.00, 38.00
15:56:12.942, 21.00, 37.00
15:56:16.168, 21.00, 38.00
15:56:19.395, 21.00, 38.00
15:56:22.626, 21.00, 38.00
15:56:25.851, 21.00, 38.00
15:56:29.080, 21.00, 38.00
15:56:32.306, 21.00, 38.00
15:56:35.527, 21.00, 38.00
15:56:38.752, 21.00, 38.00
15:56:42.013, 21.00, 38.00
15:56:45.243, 21.00, 38.00
15:56:48.479, 21.00, 38.00
15:56:51.708, 21.00, 38.00
15:56:54.938, 21.00, 38.00
15:56:58.164, 21.00, 38.00
15:57:01.386, 21.00, 38.00
15:57:04.611, 21.00, 38.00
15:57:07.839, 21.00, 38.00
15:57:11.063, 21.00, 38.00
15:57:14.287, 21.00, 38.00
15:57:17.514, 21.00, 38.00
15:57:20.780, 21.00, 38.00
15:57:23.998, 21.00, 38.00
15:57:27.221, 21.00, 38.00
15:57:30.451, 21.00, 38.00
15:57:33.677, 21.00, 38.00
15:57:36.897, 21.00, 38.00
15:57:40.160, 21.00, 38.00
15:57:43.377, 21.00, 38.00
15:57:46.608, 21.00, 38.00
15:57:49.835, 21.00, 38.00
15:57:53.068, 21.00, 38.00
15:57:56.294, 21.00, 38.00
15:57:59.519, 21.00, 38.00
15:58:02.738, 21.00, 38.00
15:58:05.958, 21.00, 38.00
15:58:09.185, 21.00, 38.00
15:58:12.460, 21.00, 38.00
15:58:15.685, 21.00, 38.00
15:58:18.906, 21.00, 38.00
15:58:22.132, 21.00, 38.00
15:58:25.357, 21.00, 38.00
15:58:28.582, 21.00, 38.00
15:58:31.811, 21.00, 38.00
15:58:35.039, 21.00, 38.00
15:58:38.277, 21.00, 38.00
15:58:41.513, 21.00, 38.00
15:58:44.739, 21.00, 38.00
15:58:47.964, 21.00, 38.00
15:58:51.193, 21.00, 38.00
15:58:54.415, 21.00, 38.00
15:58:57.664, 21.00, 38.00
15:59:00.879, 21.00, 38.00
15:59:04.101, 21.00, 38.00
15:59:07.332, 21.00, 38.00
15:59:10.564, 21.00, 38.00
15:59:13.783, 21.00, 38.00
15:59:17.011, 21.00, 38.00
15:59:20.286, 21.00, 38.00
15:59:23.514, 21.00, 38.00
15:59:26.738, 21.00, 38.00
15:59:29.972, 21.00, 38.00
15:59:33.197, 21.00, 38.00
15:59:36.425, 21.00, 38.00
15:59:39.651, 21.00, 38.00
15:59:42.875, 21.00, 38.00
15:59:46.105, 21.00, 38.00
15:59:49.333, 21.00, 38.00
15:59:52.555, 21.00, 38.00
15:59:55.781, 21.00, 38.00
15:59:59.043, 21.00, 38.00
16:00:02.263, 21.00, 38.00
16:00:05.489, 21.00, 38.00
16:00:08.716, 21.00, 38.00
16:00:11.938, 21.00, 38.00
16:00:15.165, 21.00, 38.00
16:00:18.387, 21.00, 38.00
16:00:21.652, 21.00, 38.00
16:00:24.882, 21.00, 38.00
16:00:28.105, 21.00, 38.00
16:00:31.337, 21.00, 38.00
16:00:34.569, 21.00, 38.00
16:00:37.798, 21.00, 38.00
16:00:41.019, 21.00, 38.00
16:00:44.250, 21.00, 38.00
16:00:47.463, 21.00, 38.00
16:00:50.690, 21.00, 38.00
16:00:53.919, 21.00, 38.00
16:00:57.142, 21.00, 38.00
16:01:00.369, 21.00, 38.00
16:01:03.643, 21.00, 38.00
16:01:06.873, 21.00, 38.00
16:01:10.079, 21.00, 38.00
16:01:13.301, 21.00, 38.00
16:01:16.526, 21.00, 38.00
16:01:19.750, 21.00, 38.00
16:01:23.023, 21.00, 38.00
16:01:26.245, 21.00, 37.00
16:01:29.473, 21.00, 37.00
16:01:32.698, 21.00, 38.00
16:01:35.927, 21.00, 38.00
16:01:39.157, 21.00, 37.00
16:01:42.379, 21.00, 37.00
16:01:45.604, 21.00, 37.00
16:01:48.838, 21.00, 37.00
16:01:52.070, 21.00, 37.00
16:01:55.290, 21.00, 38.00
16:01:58.517, 21.00, 37.00
16:02:01.786, 21.00, 38.00
16:02:05.006, 21.00, 37.00
16:02:08.232, 21.00, 38.00
16:02:11.458, 21.00, 37.00
16:02:14.688, 21.00, 38.00
16:02:17.911, 21.00, 37.00
16:02:21.136, 21.00, 38.00
16:02:24.359, 21.00, 38.00
16:02:27.589, 21.00, 37.00
16:02:30.824, 21.00, 38.00
16:02:34.042, 21.00, 37.00
16:02:37.314, 21.00, 38.00
16:02:40.531, 21.00, 37.00
16:02:43.760, 21.00, 38.00
16:02:46.987, 21.00, 37.00
16:02:50.213, 21.00, 37.00
16:02:53.439, 21.00, 38.00
16:02:56.664, 21.00, 37.00
16:02:59.889, 21.00, 38.00
16:03:03.116, 21.00, 38.00
16:03:06.350, 21.00, 38.00
16:03:09.580, 21.00, 37.00
16:03:12.804, 21.00, 38.00
16:03:16.033, 21.00, 37.00
16:03:19.260, 21.00, 38.00
16:03:22.527, 21.00, 38.00
16:03:25.749, 21.00, 37.00
16:03:28.978, 21.00, 38.00
16:03:32.209, 21.00, 38.00
16:03:35.439, 21.00, 37.00
16:03:38.664, 21.00, 38.00
16:03:41.889, 21.00, 37.00
16:03:45.116, 21.00, 38.00
16:03:48.336, 21.00, 38.00
16:03:51.561, 21.00, 38.00
16:03:54.791, 21.00, 38.00
16:03:58.019, 21.00, 38.00
16:04:01.250, 21.00, 38.00
16:04:04.476, 21.00, 37.00
16:04:07.746, 21.00, 38.00
16:04:10.972, 21.00, 37.00
16:04:14.198, 21.00, 38.00
16:04:17.423, 21.00, 37.00
16:04:20.649, 21.00, 38.00
16:04:23.877, 21.00, 38.00
16:04:27.106, 21.00, 38.00
16:04:30.336, 21.00, 37.00
16:04:33.568, 21.00, 38.00
16:04:36.793, 21.00, 38.00
16:04:40.023, 21.00, 37.00
16:04:43.245, 21.00, 38.00
16:04:46.475, 21.00, 38.00
16:04:49.703, 21.00, 38.00
16:04:52.928, 21.00, 38.00
16:04:56.151, 21.00, 38.00
16:04:59.422, 21.00, 38.00
16:05:02.648, 21.00, 38.00
16:05:05.875, 21.00, 38.00
16:05:09.107, 21.00, 38.00
16:05:12.330, 21.00, 38.00
16:05:15.561, 21.00, 38.00
16:05:18.787, 21.00, 38.00
16:05:22.020, 21.00, 38.00
16:05:25.250, 21.00, 38.00
16:05:28.468, 21.00, 38.00
16:05:31.697, 21.00, 38.00
16:05:34.925, 21.00, 38.00
16:05:38.147, 21.00, 38.00
16:05:41.412, 21.00, 38.00
16:05:44.635, 21.00, 38.00
16:05:47.850, 21.00, 38.00
16:05:51.086, 21.00, 38.00
16:05:54.313, 21.00, 38.00
16:05:57.542, 21.00, 38.00
16:06:00.759, 21.00, 38.00
16:06:03.986, 21.00, 38.00
16:06:07.210, 21.00, 38.00
16:06:10.474, 21.00, 38.00
16:06:13.701, 21.00, 38.00
16:06:16.924, 21.00, 38.00
16:06:20.149, 21.00, 38.00
16:06:23.377, 21.00, 38.00
16:06:26.604, 21.00, 38.00
16:06:29.834, 21.00, 38.00
16:06:33.059, 21.00, 37.00
16:06:36.282, 21.00, 38.00
16:06:39.551, 21.00, 38.00
16:06:42.770, 21.00, 38.00
16:06:45.999, 21.00, 37.00
16:06:49.225, 21.00, 38.00
16:06:52.441, 21.00, 37.00
16:06:55.668, 21.00, 38.00
16:06:58.900, 21.00, 37.00
16:07:02.122, 21.00, 38.00
16:07:05.393, 21.00, 37.00
16:07:08.618, 21.00, 38.00
16:07:11.846, 21.00, 37.00
16:07:15.073, 21.00, 38.00
16:07:18.300, 21.00, 37.00
16:07:21.518, 21.00, 37.00
16:07:24.748, 21.00, 38.00
16:07:27.978, 21.00, 37.00
16:07:31.210, 21.00, 38.00
16:07:34.437, 21.00, 37.00
16:07:37.664, 21.00, 38.00
16:07:40.887, 21.00, 37.00
16:07:44.115, 21.00, 38.00
16:07:47.341, 21.00, 37.00
16:07:50.607, 21.00, 38.00
16:07:53.834, 21.00, 38.00
16:07:57.049, 21.00, 38.00
16:08:00.283, 21.00, 38.00
16:08:03.505, 21.00, 38.00
16:08:06.730, 21.00, 38.00
16:08:09.956, 21.00, 38.00
16:08:13.225, 21.00, 38.00
16:08:16.446, 21.00, 38.00
16:08:19.670, 21.00, 38.00
16:08:22.900, 21.00, 38.00
16:08:26.131, 21.00, 38.00
16:08:29.357, 21.00, 38.00
16:08:32.584, 21.00, 38.00
16:08:35.816, 21.00, 38.00
16:08:39.058, 21.00, 38.00
16:08:42.272, 21.00, 38.00
16:08:45.491, 21.00, 38.00
16:08:48.715, 21.00, 38.00
16:08:51.942, 21.00, 38.00
16:08:55.165, 21.00, 38.00
16:08:58.427, 21.00, 37.00
16:09:01.646, 21.00, 38.00
16:09:04.871, 21.00, 38.00
16:09:08.100, 21.00, 38.00
16:09:11.327, 21.00, 38.00
16:09:14.547, 21.00, 38.00
16:09:17.821, 21.00, 38.00
16:09:21.043, 21.00, 38.00
16:09:24.267, 21.00, 38.00
16:09:27.497, 21.00, 38.00
16:09:30.727, 21.00, 38.00
16:09:33.949, 21.00, 37.00
16:09:37.176, 21.00, 37.00
16:09:40.405, 21.00, 38.00
16:09:43.631, 21.00, 38.00
16:09:46.865, 21.00, 38.00
16:09:50.088, 21.00, 38.00
16:09:53.311, 21.00, 38.00
16:09:56.577, 21.00, 38.00
16:09:59.803, 21.00, 38.00
16:10:03.024, 21.00, 38.00
16:10:06.250, 21.00, 37.00
16:10:09.476, 21.00, 38.00
16:10:12.703, 21.00, 38.00
16:10:15.929, 21.00, 38.00
16:10:19.152, 21.00, 38.00
16:10:22.379, 21.00, 37.00
16:10:25.640, 21.00, 37.00
16:10:28.870, 21.00, 38.00
16:10:32.087, 21.00, 38.00
16:10:35.318, 21.00, 37.00
16:10:38.538, 21.00, 37.00
16:10:41.760, 21.00, 38.00
16:10:45.030, 21.00, 38.00
16:10:48.259, 21.00, 37.00
16:10:51.485, 21.00, 37.00
16:10:54.715, 21.00, 37.00
16:10:57.936, 21.00, 37.00
16:11:01.150, 21.00, 37.00
16:11:04.377, 21.00, 37.00
16:11:07.608, 21.00, 37.00
16:11:10.837, 21.00, 37.00
16:11:14.065, 21.00, 37.00
16:11:17.298, 21.00, 37.00
16:11:20.523, 21.00, 37.00
16:11:23.751, 21.00, 37.00
16:11:26.979, 21.00, 37.00
16:11:30.250, 21.00, 37.00
16:11:33.437, 21.00, 37.00
16:11:36.712, 21.00, 38.00
16:11:39.938, 21.00, 38.00
16:11:43.126, 21.00, 38.00
16:11:46.360, 21.00, 38.00
16:11:49.624, 21.00, 38.00
16:11:52.847, 21.00, 38.00
16:11:56.071, 21.00, 38.00
16:11:59.302, 21.00, 38.00
16:12:02.521, 21.00, 37.00
16:12:05.753, 21.00, 38.00
16:12:08.978, 21.00, 38.00
16:12:12.212, 21.00, 37.00
16:12:15.439, 21.00, 38.00
16:12:18.670, 21.00, 38.00
16:12:21.894, 21.00, 38.00
16:12:25.117, 21.00, 38.00
16:12:28.387, 21.00, 38.00
16:12:31.615, 21.00, 38.00
16:12:34.844, 21.00, 38.00
16:12:38.072, 21.00, 38.00
16:12:41.296, 21.00, 38.00
16:12:44.515, 21.00, 38.00
16:12:47.742, 21.00, 38.00
16:12:50.970, 21.00, 38.00
16:12:54.196, 21.00, 38.00
16:12:57.419, 21.00, 38.00
16:13:00.693, 21.00, 38.00
16:13:03.919, 21.00, 38.00
16:13:07.145, 21.00, 38.00
16:13:10.371, 21.00, 38.00
16:13:13.593, 21.00, 38.00
16:13:16.814, 21.00, 38.00
16:13:20.030, 21.00, 38.00
16:13:23.304, 21.00, 38.00
16:13:26.530, 21.00, 38.00
16:13:29.760, 21.00, 38.00
16:13:32.984, 21.00, 38.00
16:13:36.216, 21.00, 38.00
16:13:39.413, 21.00, 38.00
16:13:42.679, 21.00, 38.00
16:13:45.901, 21.00, 38.00
16:13:49.123, 21.00, 38.00
16:13:52.347, 21.00, 38.00
16:13:55.576, 21.00, 38.00
16:13:58.800, 21.00, 38.00
16:14:02.023, 21.00, 38.00
16:14:05.251, 21.00, 38.00
16:14:08.480, 21.00, 38.00
16:14:11.710, 21.00, 38.00
16:14:14.979, 21.00, 38.00
16:14:18.202, 21.00, 38.00
16:14:21.413, 21.00, 38.00
16:14:24.631, 21.00, 38.00
16:14:27.886, 21.00, 38.00
16:14:31.091, 21.00, 38.00
16:14:34.352, 21.00, 39.00
16:14:37.577, 21.00, 39.00
16:14:40.789, 21.00, 38.00
